,Operator,Lateral Length,Stages,Township ,Range,Section,"Total Prop, lbs","Fluid, bbls",Date Fracd,Latitude,Longitude,SPACING_CAPPED,12 month Cum Prod,Year Fracd,Month Fracd,Day Fracd,Formation,Compl. Type
174,Operator 1,9155.0,30,159,95,27,3206840.0,58769.0,20100909.0,48.5744343084198,-102.93425507348,657.11961,155.53,2010,9,9,TFH,P & P
175,Operator 1,9793.0,24,146,97,12,2219542.0,45121.0,20100911.0,47.4736754986838,-102.974541389164,660.0,50.48,2010,9,11,TFH,P & P
176,Operator 1,10032.0,24,146,97,12,2273369.0,46268.0,20100911.0,47.4736750132833,-102.974282306688,660.0,79.99,2010,9,11,MBH,P & P
177,Operator 1,9527.0,24,160,95,5,2617890.0,43702.0,20100912.0,48.7198144738704,-102.975439352047,655.278445,58.73,2010,9,12,MBH,P & P
178,Operator 1,9543.0,24,155,103,19,2414689.0,44490.0,20100912.0,48.2404173902069,-103.97583894858,660.0,70.91,2010,9,12,MBH,P & P
179,Operator 1,9756.0,24,146,97,12,2225798.0,45598.0,20100913.0,47.4736752559836,-102.974411847926,660.0,50.09,2010,9,13,TFH,P & P
180,Operator 1,9665.0,24,146,97,12,2212059.0,45380.0,20100914.0,47.4736747705831,-102.97415276545,660.0,76.73,2010,9,14,MBH,P & P
181,Operator 1,9624.0,24,161,96,36,2654180.0,44514.0,20100923.0,48.7208407174746,-103.085124649594,660.0,40.4,2010,9,23,MBH,P & P
182,Operator 1,9530.0,24,160,95,15,2647560.0,43474.0,20100927.0,48.6902812470445,-102.948232049948,660.0,51.41,2010,9,27,TFH,P & P
183,Operator 1,9453.0,24,161,96,13,2643240.0,43022.0,20100930.0,48.7774626659919,-103.074215510832,656.892755,62.66,2010,9,30,MBH,P & P
184,Operator 1,9520.0,24,161,96,23,2493650.0,40031.0,20101004.0,48.7500774857919,-103.106273939823,660.0,69.57,2010,10,4,MBH,P & P
185,Operator 1,9555.0,24,160,96,29,2847360.0,46420.0,20101008.0,48.6612744435482,-103.11610370506,338.75379,59.64,2010,10,8,MBH,P & P
186,Operator 1,9751.0,30,160,96,4,3098910.0,57668.0,20101009.0,48.7197751891083,-103.089238515677,660.0,113.95,2010,10,9,MBH,P & P
187,Operator 1,9375.0,30,155,103,31,2970461.0,57471.0,20101011.0,48.2070087074376,-103.972125913118,660.0,82.12,2010,10,11,MBH,P & P
188,Operator 1,9691.0,24,147,96,25,2377135.0,46747.0,20101017.0,47.5171600134846,-102.845868488581,625.12061,109.19,2010,10,17,TFH,P & P
189,Operator 1,8858.0,24,160,96,1,3026850.0,49757.0,20101023.0,48.7184165669008,-103.036181694688,342.356995,67.84,2010,10,23,MBH,P & P
190,Operator 1,9352.0,24,151,97,11,2504101.0,48333.0,20101025.0,47.9065790022644,-103.055521638647,611.85474,108.17,2010,10,25,MBH,P & P
191,Operator 1,9705.0,24,159,95,15,3326850.0,52337.0,20101026.0,48.603784326648,-102.931694454455,650.87917,121.62,2010,10,26,MBH,P & P
192,Operator 1,4252.0,15,145,103,28,1232608.0,26408.0,20101106.0,47.3445397633176,-103.819688540206,660.0,18.6,2010,11,6,TFH,P & P
193,Operator 1,9123.0,24,153,94,20,2303000.0,50559.0,20101109.0,48.0535293010598,-102.793124459288,660.0,79.01,2010,11,9,MBH,P & P
194,Operator 1,9076.0,29,152,100,35,2646476.0,57654.0,20101111.0,47.9358638476469,-103.442906240405,584.170575,85.25,2010,11,11,MBH,P & P
195,Operator 1,9378.0,30,146,98,17,2310163.0,58095.0,20101112.0,47.4718616020906,-103.197629942152,660.0,40.57,2010,11,12,MBH,P & P
196,Operator 1,9249.0,24,151,96,8,2488883.0,47048.0,20101114.0,47.9065335829537,-102.986668762676,649.783595,102.97,2010,11,14,MBH,P & P
197,Operator 1,9964.0,30,161,95,19,3334480.0,58915.0,20101115.0,48.7500228660897,-103.054143556374,660.0,92.28,2010,11,15,TFH,P & P
198,Operator 1,9498.0,24,151,96,31,2598359.0,50249.0,20101118.0,47.8482195978716,-103.013424009178,469.492515,86.13,2010,11,18,MBH,P & P
199,Operator 1,9460.0,24,161,95,19,2608090.0,44671.0,20101119.0,48.7500228052902,-103.054276281541,599.71277,84.66,2010,11,19,TFH,P & P
200,Operator 1,9591.0,24,161,95,19,2736465.0,45193.0,20101120.0,48.7500229268891,-103.054010831206,660.0,81.61,2010,11,20,MBH,P & P
201,Operator 1,9626.0,30,152,100,21,2855207.0,60784.0,20101121.0,47.9646796942644,-103.490549855776,474.842085,85.55,2010,11,21,MBH,P & P
202,Operator 1,9720.0,24,160,96,7,3416465.0,55062.0,20101122.0,48.6916372152315,-103.137631869894,660.0,43.02,2010,11,22,MBH,P & P
203,Operator 1,9909.0,30,161,95,19,3390790.0,58198.0,20101129.0,48.7500229876885,-103.053878106038,660.0,92.06,2010,11,29,MBH,P & P
204,Operator 1,9583.0,24,160,96,22,3263135.0,52759.0,20101202.0,48.6627654453167,-103.076662413392,660.0,75.15,2010,12,2,TFH,P & P
205,Operator 1,9605.0,24,145,96,4,2035369.0,43139.0,20101203.0,47.4018861692185,-102.922517047926,660.0,62.65,2010,12,3,TFH,P & P
206,Operator 1,10051.0,23,151,96,31,2623454.0,49691.0,20101206.0,47.8482198817992,-103.013293544442,625.581035,80.26,2010,12,6,TFH,P & P
207,Operator 1,9475.0,24,161,95,20,3381260.0,51707.0,20101209.0,48.7501733842362,-103.040884721722,660.0,69.85,2010,12,9,TFH,P & P
208,Operator 1,9647.0,24,151,96,31,2626646.0,50883.0,20101209.0,47.8482202544542,-103.013122309476,660.0,79.51,2010,12,9,TFH,P & P
209,Operator 1,9370.0,25,146,96,30,2678183.6,51366.6,20101210.0,47.4309244828852,-102.965055364865,660.0,60.84,2010,12,10,TFH,P & P
210,Operator 1,9655.0,30,160,96,19,3111071.0,60412.0,20101212.0,48.6626808707431,-103.132498576889,660.0,80.04,2010,12,12,TFH,P & P
211,Operator 1,9570.0,24,161,95,4,3291800.0,51035.0,20101214.0,48.8064464285526,-103.020691472909,660.0,53.21,2010,12,14,MBH,P & P
212,Operator 1,9532.0,24,153,94,36,2533549.0,48317.0,20101218.0,48.0241666518765,-102.716550398602,475.558185,137.17,2010,12,18,MBH,P & P
213,Operator 1,9598.0,24,153,94,21,2588169.0,50752.0,20101219.0,48.053212135939,-102.781028180514,656.11157,97.0,2010,12,19,MBH,P & P
214,Operator 1,9357.0,24,151,97,28,2609731.0,50956.0,20101222.0,47.8749677784358,-103.097558663373,660.0,64.11,2010,12,22,TFH,P & P
215,Operator 1,9552.0,24,160,96,21,3416656.0,54105.0,20101223.0,48.6630400203271,-103.086391392566,660.0,72.46,2010,12,23,TFH,P & P
216,Operator 1,4196.0,13,146,104,34,1081945.0,21634.0,20101223.0,47.4304352213475,-103.922812508516,660.0,10.46,2010,12,23,TFH,P & P
217,Operator 1,9630.0,24,161,96,34,3338405.0,52744.0,20101229.0,48.7207876270954,-103.119054590401,660.0,59.04,2010,12,29,TFH,P & P
218,Operator 1,9240.0,24,146,96,23,2481674.0,51404.0,20101229.0,47.4577732363092,-102.880292624514,660.0,102.47,2010,12,29,MBH,P & P
219,Operator 1,10249.0,21,146,96,23,2264647.0,45846.0,20101229.0,47.4577924269316,-102.880418321318,483.46893,108.63,2010,12,29,MBH,P & P
220,Operator 1,9643.0,24,159,96,11,3413310.0,52038.0,20101229.0,48.6051774110646,-103.055077516814,628.34491,68.64,2010,12,29,MBH,P & P
221,Operator 1,10390.0,21,146,96,23,2300922.0,46650.0,20101230.0,47.4578335496941,-102.880673798857,646.644635,71.38,2010,12,30,TFH,P & P
222,Operator 1,9617.0,24,146,96,23,2512432.0,45601.0,20101230.0,47.4578143590716,-102.880548102053,660.0,60.33,2010,12,30,TFH,P & P
223,Operator 1,9529.0,30,152,99,25,2784678.0,71650.0,20101230.0,47.96306224321,-103.296308229276,419.002845,120.48,2010,12,30,MBH,P & P
224,Operator 1,5385.0,15,143,101,36,1494822.0,28160.0,20110101.0,47.1545484873611,-103.422359031096,660.0,108.14,2011,1,1,TFH,CT
225,Operator 1,9750.0,25,152,99,16,2882798.6,51401.8,20110101.0,47.9922827984829,-103.361116658578,136.84361,95.03,2011,1,1,MBH,CT
226,Operator 1,9468.0,2,155,98,22,3045547.6,52098.4,20110101.0,48.227566403265,-103.276565236613,660.0,74.38,2011,1,1,TFH,CT
227,Operator 1,6702.0,23,155,104,35,2437487.0,46248.0,20110106.0,48.2080144396544,-104.014359160479,660.0,47.49,2011,1,6,MBH,P & P
228,Operator 1,5401.0,13,148,102,26,1352020.0,24185.0,20110116.0,47.6041795004918,-103.650386724536,660.0,13.91,2011,1,16,MBH,P & P
229,Operator 1,9304.0,24,161,96,35,3322201.0,52336.0,20110120.0,48.7210252257017,-103.106389487052,660.0,86.57,2011,1,20,MBH,P & P
230,Operator 1,9398.0,24,159,96,7,3377580.0,53341.0,20110120.0,48.6054195514737,-103.132529512746,660.0,47.56,2011,1,20,MBH,P & P
231,Operator 1,9678.0,30,155,98,28,2665126.0,59373.0,20110126.0,48.2261381140442,-103.289826030677,660.0,98.42,2011,1,26,MBH,P & P
232,Operator 1,9409.0,24,155,104,14,2616107.0,51583.0,20110203.0,48.242260868405,-104.021732679889,660.0,79.64,2011,2,3,MBH,P & P
233,Operator 1,9640.0,24,161,96,1,3338964.0,52350.0,20110205.0,48.8068004694606,-103.076538598814,660.0,59.6,2011,2,5,MBH,P & P
234,Operator 1,9408.0,24,146,96,28,2572886.0,50882.0,20110210.0,47.4314980390705,-102.909991095165,603.8449,94.35,2011,2,10,MBH,P & P
235,Operator 1,9678.0,24,160,95,32,2944200.0,50685.0,20110220.0,48.6469491335977,-102.988305248617,660.0,89.79,2011,2,20,TFH,P & P
236,Operator 1,9696.0,24,151,97,20,2589423.0,50237.0,20110222.0,47.8769124010116,-103.12107840211,604.78126,132.81,2011,2,22,MBH,P & P
237,Operator 1,9652.0,24,160,97,13,3460458.0,49154.0,20110303.0,48.6905967082387,-103.154242844078,660.0,74.09,2011,3,3,MBH,P & P
238,Operator 1,9555.0,27,144,99,21,2237626.0,50487.0,20110310.0,47.2706918701707,-103.236110125857,660.0,27.11,2011,3,10,MBH,P & P
239,Operator 1,9755.0,24,160,97,12,2876280.0,44364.0,20110317.0,48.6917053064308,-103.153603142231,660.0,59.42,2011,3,17,MBH,P & P
240,Operator 1,9396.0,30,153,99,19,2650506.0,61899.0,20110318.0,48.0666803903879,-103.466615116627,642.95135,109.29,2011,3,18,MBH,P & P
241,Operator 1,10039.0,17,163,95,22,1347400.0,20931.0,20110321.0,48.9237768029391,-102.993974550884,660.0,35.11,2011,3,21,TFH,P & P
242,Operator 1,9642.0,30,150,96,5,2782395.0,60424.0,20110323.0,47.8469304862913,-102.998349153543,660.0,86.43,2011,3,23,TFH,P & P
243,Operator 1,9487.0,30,163,95,22,1769508.0,27705.0714285714,20110324.0,48.923913840243,-102.993975494667,660.0,45.64,2011,3,24,MBH,P & P
244,Operator 1,9613.0,30,155,97,19,2655720.0,58832.0,20110325.0,48.2270467186672,-103.203341011103,660.0,103.55,2011,3,25,MBH,P & P
245,Operator 1,9406.0,30,155,98,21,2272468.0,44982.0,20110326.0,48.2275908509196,-103.289787396491,660.0,86.5,2011,3,26,MBH,P & P
246,Operator 1,9540.0,24,159,95,7,2939090.0,43039.0,20110328.0,48.6050425241893,-103.011480285127,660.0,97.65,2011,3,28,MBH,P & P
247,Operator 1,10491.0,24,159,95,7,3011188.0,44861.0,20110329.0,48.6050430568267,-103.011215564377,612.37553,71.29,2011,3,29,TFH,P & P
248,Operator 1,9463.0,24,151,97,29,2263958.0,48650.0,20110330.0,47.8759555153827,-103.120765309358,660.0,90.26,2011,3,30,MBH,P & P
249,Operator 1,9665.0,24,155,98,29,2357420.0,48807.0,20110330.0,48.2259630904503,-103.310127917228,660.0,120.1,2011,3,30,MBH,P & P
250,Operator 1,9217.0,24,160,95,33,3043860.0,47875.0,20110408.0,48.6463149162297,-102.955848833183,660.0,107.6,2011,4,8,TFH,P & P
251,Operator 1,9691.0,24,151,97,21,2478636.0,47120.0,20110418.0,47.876995967539,-103.098383771545,660.0,79.59,2011,4,18,MBH,P & P
252,Operator 1,9648.0,24,155,104,22,2994570.0,54812.0,20110421.0,48.2405778213452,-104.037455795372,660.0,56.78,2011,4,21,TFH,P & P
253,Operator 1,9656.0,24,151,97,23,2335510.0,48271.0,20110503.0,47.8770655020818,-103.0561105981,660.0,103.02,2011,5,3,MBH,P & P
254,Operator 1,9536.0,24,152,99,27,2328327.0,49635.0,20110509.0,47.9631672365496,-103.333983203624,639.983955,116.05,2011,5,9,MBH,P & P
255,Operator 1,7526.0,24,152,99,26,2259173.0,48392.0,20110512.0,47.9633407560658,-103.317604629836,622.70018,114.12,2011,5,12,MBH,P & P
256,Operator 1,9403.0,24,147,96,26,2197063.0,49143.0,20110514.0,47.51830984113,-102.878610149229,660.0,108.16,2011,5,14,TFH,P & P
257,Operator 1,10213.0,24,147,96,26,2291760.0,47425.0,20110514.0,47.5183420351873,-102.878735740871,660.0,253.3,2011,5,14,MBH,P & P
258,Operator 1,9315.0,23,147,96,26,2235645.0,46628.0,20110514.0,47.5182508906314,-102.878367068631,660.0,167.03,2011,5,14,MBH,P & P
259,Operator 1,10227.0,20,147,96,26,1935913.0,41461.0,20110514.0,47.5182803658807,-102.87848860893,660.0,228.88,2011,5,14,TFH,P & P
260,Operator 1,7868.0,20,145,95,5,1503332.0,41165.0,20110515.0,47.4145222926624,-102.817461290367,660.0,93.84,2011,5,15,MBH,P & P
261,Operator 1,9560.0,30,152,99,22,2472897.0,58347.0,20110520.0,47.9645788743516,-103.333939460799,660.0,122.92,2011,5,20,MBH,P & P
262,Operator 1,9697.0,24,160,96,28,3023330.0,44124.0,20110525.0,48.6616170269934,-103.088051184389,660.0,65.39,2011,5,25,MBH,P & P
263,Operator 1,9493.0,24,159,95,2,2995373.0,41765.0,20110526.0,48.632247481368,-102.925528223617,660.0,82.3,2011,5,26,MBH,P & P
264,Operator 1,9678.0,24,160,97,10,3037920.0,47054.0,20110530.0,48.6918757607855,-103.196143109378,660.0,71.12,2011,5,30,MBH,P & P
265,Operator 1,9911.0,30,151,97,8,2850842.0,63811.0,20110607.0,47.9058518252581,-103.124695098386,645.102115,105.25,2011,6,7,TFH,P & P
266,Operator 1,9561.0,22,146,95,31,2263060.0,46857.0,20110612.0,47.4162367542366,-102.831076094453,660.0,80.1,2011,6,12,MBH,P & P
267,Operator 1,9664.0,24,146,95,31,2218357.0,49314.0,20110612.0,47.4162365134994,-102.831334886975,660.0,68.49,2011,6,12,TFH,P & P
268,Operator 1,10150.0,24,146,95,31,1593380.0,51586.0,20110613.0,47.4162368746052,-102.830946698192,635.11761,55.77,2011,6,13,TFH,P & P
269,Operator 1,10147.0,24,146,95,31,2369538.0,52232.0,20110613.0,47.416236633868,-102.831205490714,635.11761,112.66,2011,6,13,MBH,P & P
270,Operator 1,9446.0,30,152,99,19,2798725.0,58306.0,20110613.0,47.9647993880532,-103.397886960431,651.196425,130.02,2011,6,13,MBH,P & P
271,Operator 1,9535.0,24,161,95,35,3048640.0,46194.0,20110615.0,48.7215104789041,-102.978947444085,660.0,58.11,2011,6,15,MBH,P & P
272,Operator 1,9676.0,30,155,98,19,2729330.0,59181.0,20110616.0,48.2273510397435,-103.333528727537,507.356405,119.34,2011,6,16,MBH,P & P
273,Operator 1,9550.0,30,153,99,12,2803986.0,52339.0,20110617.0,48.0827830359448,-103.358691965604,634.729325,123.97,2011,6,17,MBH,P & P
274,Operator 1,9627.0,24,155,94,25,2312560.0,48686.0,20110622.0,48.2254511704624,-102.711047353641,658.605905,96.1,2011,6,22,TFH,P & P
275,Operator 1,10477.0,30,155,97,4,2259588.0,44890.0,20110622.0,48.2835913086334,-103.165578362459,660.0,48.51,2011,6,22,MBH,P & P
276,Operator 1,9508.0,30,153,99,6,2767970.0,58202.0,20110622.0,48.0973967015147,-103.460706022497,660.0,126.4,2011,6,22,MBH,P & P
277,Operator 1,8749.0,24,154,94,27,2309500.0,46174.0,20110628.0,48.1380069284045,-102.755067321618,618.42508,93.79,2011,6,28,TFH,P & P
278,Operator 1,8989.0,29,155,98,20,2158420.0,42931.0,20110628.0,48.2273255838277,-103.316260578147,660.0,99.23,2011,6,28,MBH,P & P
279,Operator 1,9611.0,24,145,96,19,2398290.0,47445.0,20110705.0,47.3713386168919,-102.956661153865,660.0,62.38,2011,7,5,MBH,P & P
280,Operator 1,9597.0,24,145,97,13,2386602.0,48007.0,20110708.0,47.385815812278,-102.979505904578,660.0,80.73,2011,7,8,MBH,P & P
281,Operator 1,9275.0,24,150,97,14,2365540.0,48038.0,20110708.0,47.8176678404394,-103.055258784733,627.62133,98.91,2011,7,8,MBH,P & P
282,Operator 1,9655.0,30,152,99,23,3013222.0,60840.0,20110709.0,47.9642742994989,-103.318143138927,640.36739,133.13,2011,7,9,MBH,P & P
283,Operator 1,10821.0,24,159,95,7,2954760.0,44395.0,20110716.0,48.605042790508,-103.011347924752,651.292135,97.89,2011,7,16,MBH,P & P
284,Operator 1,10135.0,24,159,95,7,3021690.0,48526.0,20110716.0,48.6050433231453,-103.011083204003,611.97841,103.26,2011,7,16,TFH,P & P
285,Operator 1,8810.0,21,147,96,14,2012083.0,41219.0,20110719.0,47.548637363325,-102.868329816724,645.33222,137.05,2011,7,19,TFH,P & P
286,Operator 1,10709.0,30,156,99,28,2776910.0,58667.4047619048,20110719.0,48.3131114812386,-103.417641657635,660.0,107.17,2011,7,19,MBH,P & P
287,Operator 1,8882.0,24,148,98,16,2247873.0,44254.0,20110723.0,47.6451045109215,-103.175158561899,660.0,48.06,2011,7,23,TFH,P & P
288,Operator 1,10579.0,30,152,100,12,2730014.0,54828.0,20110725.0,47.9941903575684,-103.41470622682,654.87836,141.44,2011,7,25,TFH,P & P
289,Operator 1,9616.0,24,160,95,9,3065892.0,41991.0,20110729.0,48.6920581497696,-102.969846754982,657.424225,41.37,2011,7,29,MBH,P & P
290,Operator 1,9303.0,24,160,96,27,3003134.0,41474.0,20110730.0,48.6612860594018,-103.061401326931,660.0,49.22,2011,7,30,MBH,P & P
291,Operator 1,10472.0,30,140,99,3,2868507.0,61762.0,20110730.0,46.9795366819694,-103.159855190852,660.0,109.71,2011,7,30,TFH,P & P
292,Operator 1,9617.0,30,153,99,4,2765910.0,57330.0,20110802.0,48.1104510430735,-103.417860475554,651.25809,102.07,2011,8,2,MBH,P & P
293,Operator 1,9584.0,30,153,99,17,2813900.0,59271.0,20110802.0,48.081380142386,-103.448086791879,638.29628,124.34,2011,8,2,TFH,P & P
294,Operator 1,9638.0,24,146,95,18,2184253.0,47438.0,20110803.0,47.4729580112619,-102.839942210718,660.0,100.04,2011,8,3,TFH,P & P
295,Operator 1,9632.0,24,160,96,17,3040940.0,49896.0,20110810.0,48.6905681106081,-103.106078899875,660.0,39.49,2011,8,10,MBH,P & P
296,Operator 1,9455.0,24,154,94,27,2132408.0,42958.0,20110810.0,48.1389219066233,-102.760579542242,660.0,70.03,2011,8,10,MBH,P & P
297,Operator 1,9447.0,28,158,99,11,2254960.0,31982.0,20110812.0,48.5183718851206,-103.444513252989,660.0,38.54,2011,8,12,MBH,P & P
298,Operator 1,9389.0,30,145,97,14,1656285.0,61753.0,20110815.0,47.3855660612425,-102.997475673949,660.0,35.69,2011,8,15,TFH,P & P
299,Operator 1,9572.0,30,152,99,24,2862455.0,59994.0,20110815.0,47.9646377083361,-103.296030022053,660.0,132.51,2011,8,15,MBH,P & P
300,Operator 1,5912.0,24,161,96,22,3014640.0,41666.0,20110818.0,48.7500297270958,-103.129245030997,660.0,57.89,2011,8,18,MBH,P & P
301,Operator 1,9749.0,30,151,97,9,2883076.0,55422.0,20110818.0,47.9060234850168,-103.095590911292,660.0,139.69,2011,8,18,MBH,P & P
302,Operator 1,9410.0,30,155,98,30,2828990.0,53411.0,20110819.0,48.2259921893584,-103.332523246485,494.62492,123.81,2011,8,19,MBH,P & P
303,Operator 1,9825.0,30,155,97,5,2879218.0,54143.0,20110824.0,48.283619553961,-103.181441787706,644.505645,78.53,2011,8,24,MBH,P & P
304,Operator 1,9588.0,30,153,101,14,3147707.0,46267.0,20110825.0,48.0814909916019,-103.628907270176,592.973045,68.55,2011,8,25,TFH,P & P
305,Operator 1,9558.0,30,151,100,8,3197261.0,56029.0,20110826.0,47.9069588519422,-103.50557637167,647.217035,93.98,2011,8,26,MBH,P & P
306,Operator 1,9749.0,30,151,99,1,2557476.0,54974.0,20110828.0,47.9339595568078,-103.290583112003,231.778075,135.22,2011,8,28,MBH,P & P
307,Operator 1,9657.0,24,149,98,3,2347001.0,47860.0,20110830.0,47.7605399281132,-103.205642617617,660.0,119.25,2011,8,30,MBH,P & P
308,Operator 1,9502.0,30,155,98,27,2837310.0,54598.0,20110901.0,48.2257636130479,-103.272584483983,660.0,105.95,2011,9,1,MBH,P & P
309,Operator 1,9646.0,24,151,97,26,2593068.0,38644.0,20110903.0,47.8754729401936,-103.055062894242,653.442645,74.24,2011,9,3,MBH,P & P
310,Operator 1,9483.0,29,148,98,12,2794451.0,57907.0,20110904.0,47.646272168548,-103.104660782049,660.0,93.89,2011,9,4,MBH,P & P
311,Operator 1,10009.0,24,147,96,34,2392998.0,49500.0,20110907.0,47.5160350348262,-102.893415472965,357.920415,184.89,2011,9,7,MBH,P & P
312,Operator 1,9608.0,24,147,96,34,2372166.0,49178.0,20110909.0,47.516035277086,-102.893285864008,660.0,495.81,2011,9,9,MBH,P & P
313,Operator 1,1993.0,16,147,96,34,1677520.0,26199.8,20110912.0,47.5160347925665,-102.893545081922,660.0,65.18,2011,9,12,TFH,P & P
314,Operator 1,9612.0,24,159,96,33,3040850.0,42271.0,20110915.0,48.5471012024622,-103.093719099853,660.0,35.08,2011,9,15,MBH,P & P
315,Operator 1,5043.0,15,152,94,2,1422043.0,25820.0,20110917.0,48.0231001218523,-102.677834437363,179.68293,62.55,2011,9,17,MBH,P & P
316,Operator 1,10363.0,24,147,96,34,2406623.0,49066.0,20110918.0,47.5160355193457,-102.89315625505,323.027855,166.22,2011,9,18,TFH,P & P
317,Operator 1,9807.0,30,153,101,22,3237155.0,53074.0,20110918.0,48.0541642669023,-103.663404655052,645.328895,88.84,2011,9,18,MBH,P & P
318,Operator 1,5177.0,15,152,94,2,1258927.0,26545.0,20110919.0,48.0227479625506,-102.670774333959,199.28735,81.69,2011,9,19,TFH,P & P
319,Operator 1,9685.0,27,146,97,2,1723242.0,55037.0,20110920.0,47.5014191997412,-102.999081024327,660.0,89.7,2011,9,20,MBH,P & P
320,Operator 1,9617.0,30,157,99,35,2783090.0,57401.0,20110925.0,48.3731982140586,-103.443017484059,660.0,80.01,2011,9,25,MBH,P & P
321,Operator 1,9665.0,24,161,95,8,3026830.0,47616.0,20110928.0,48.7787721992774,-103.035111407756,660.0,37.16,2011,9,28,TFH,P & P
322,Operator 1,9547.0,24,159,95,12,2970426.0,48913.0,20110928.0,48.604977102354,-102.902876778459,660.0,131.26,2011,9,28,MBH,P & P
323,Operator 1,9921.0,24,145,96,32,1347775.0,42714.0,20110929.0,47.3427088499277,-102.941706655796,660.0,45.45,2011,9,29,MBH,P & P
324,Operator 1,9601.0,32,156,99,29,3045344.0,46075.0,20110930.0,48.3128317428091,-103.440963076659,660.0,101.56,2011,9,30,MBH,P & P
325,Operator 1,9528.0,30,144,97,11,2875978.0,53843.0,20111003.0,47.3123704443219,-102.938868164924,660.0,65.35,2011,10,3,MBH,P & P
326,Operator 1,9470.0,24,161,95,18,3003870.0,38896.0,20111003.0,48.7773735253643,-103.068905722226,660.0,47.01,2011,10,3,MBH,P & P
327,Operator 1,9472.0,30,149,98,25,2855979.0,46856.0,20111003.0,47.7023127942586,-103.167538701285,660.0,81.22,2011,10,3,MBH,P & P
328,Operator 1,10062.0,24,159,95,12,3003820.0,48270.0,20111003.0,48.6049771636319,-102.902744418025,649.20573,170.37,2011,10,3,TFH,P & P
329,Operator 1,9552.0,24,159,95,12,3017020.0,48540.0,20111003.0,48.6049772249099,-102.902612057591,618.46576,115.32,2011,10,3,TFH,P & P
330,Operator 1,9860.0,24,155,104,15,2667598.0,39817.0,20111004.0,48.2417975887161,-104.037467827646,660.0,52.32,2011,10,4,TFH,P & P
331,Operator 1,10113.0,26,162,95,5,2084179.0,30932.0,20111006.0,48.8935668691815,-103.040895839556,660.0,47.12,2011,10,6,MBH,P & P
332,Operator 1,8563.0,21,161,96,20,2666614.0,43278.0,20111007.0,48.7497581219611,-103.175428484409,607.828405,44.16,2011,10,7,TFH,P & P
333,Operator 1,8687.0,27,155,98,24,2542515.0,48966.0,20111009.0,48.2273159204652,-103.22362476326,660.0,80.22,2011,10,9,MBH,P & P
334,Operator 1,10087.0,24,150,97,25,2281679.0,37568.0,20111012.0,47.7891476819581,-103.034196540671,477.69504,76.05,2011,10,12,MBH,P & P
335,Operator 1,10219.0,24,150,97,25,2046060.0,43300.0,20111012.0,47.7891471912705,-103.034457095823,322.94542,50.16,2011,10,12,TFH,P & P
336,Operator 1,9603.0,30,150,97,25,2744862.0,53150.0,20111012.0,47.7891474366143,-103.034326818247,473.393805,83.98,2011,10,12,MBH,P & P
337,Operator 1,9664.0,30,150,97,25,2832894.48,53887.0,20111013.0,47.7891469459266,-103.0345873734,341.398725,82.52,2011,10,13,TFH,P & P
338,Operator 1,9639.0,30,155,98,7,2838590.0,60099.0,20111014.0,48.2563481331668,-103.332339755925,644.897165,102.08,2011,10,14,MBH,P & P
339,Operator 1,9494.0,30,145,96,18,2884106.0,60174.0,20111015.0,47.3726938726383,-102.957926766526,660.0,67.93,2011,10,15,MBH,P & P
